date,season,team1,team1ID,team2,team2ID,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2021-09-04,2021,quincy,2825,midwestern state,2395,27,48,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,michigan tech,2392,hillsdale,2273,14,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,fort lewis,2237,new mexico highlands,2424,7,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,augustana (sd),2043,minot state,568,49,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,stonehill,284,bloomsburg,2071,35,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,western state,2714,chadron state,2123,23,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,idaho state,304,north dakota,155,14,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,north dakota state,2449,albany,399,28,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,miami,2390,alabama,333,13,44,0,NaN,NaN,NaN,NaN,NaN,NaN,19.5,18.5,61.5,64.5,700.0,-1200.0
2021-09-04,2021,cincinnati,2132,miami (oh),193,49,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-22.3,-21.5,49.0,51.0,-2100.0,975.0
2021-09-04,2021,iowa,2294,indiana,84,34,6,1,NaN,NaN,NaN,NaN,NaN,NaN,-3.5,-4.0,45.8,47.5,-180.0,160.0
2021-09-04,2021,navy,2426,marshall,276,7,49,0,NaN,NaN,NaN,NaN,NaN,NaN,3.2,2.5,46.6,45.5,120.0,-140.0
2021-09-04,2021,maryland,120,west virginia,277,30,24,1,NaN,NaN,NaN,NaN,NaN,NaN,2.5,4.0,56.7,55.0,120.0,-140.0
2021-09-04,2021,mississippi state,344,louisiana tech,2348,35,34,1,NaN,NaN,NaN,NaN,NaN,NaN,-20.9,-27.5,52.7,52.5,-2300.0,1025.0
2021-09-04,2021,pittsburgh,221,umass,113,51,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-37.6,-35.5,55.9,56.5
2021-09-04,2021,wyoming,2751,montana state,147,19,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-19.0,-19.0,45.0,45.0
2021-09-04,2021,presbyterian college,2506,st. andrews,111610,84,43,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,san diego,301,cal poly,13,17,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,morgan state,2415,towson,119,0,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,idaho,70,simon fraser,2829,68,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,delaware state,2169,bowie state,2075,32,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,missouri,142,central michigan,2117,34,24,1,NaN,NaN,NaN,NaN,NaN,NaN,-13.8,-11.0,58.9,60.5,-650.0,425.0
2021-09-04,2021,elizabeth city state,2207,fayetteville state,2220,6,47,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,texas,251,louisiana,309,38,18,1,NaN,NaN,NaN,NaN,NaN,NaN,-8.7,-12.0,58.1,59.0,-340.0,270.0
2021-09-04,2021,iowa state,66,northern iowa,2460,16,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-28.667,-31.5,50.0,50.0
2021-09-04,2021,usc,30,san josé state,23,30,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-14.0,-16.5,60.9,59.5,-700.0,450.0
2021-09-04,2021,james madison,256,morehead state,2413,68,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,hampton,2261,virginia union,2676,42,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,stetson,56,warner,2683,54,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,georgia southern,290,gardner-webb,2241,30,25,1,NaN,NaN,NaN,NaN,NaN,NaN,-27.5,48.0
2021-09-04,2021,indiana wesleyan,111756,valparaiso,2674,28,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,rhode island,227,bryant,2803,45,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,alabama state,2011,miles,2396,14,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,liberty,2335,campbell,2097,48,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-35.0,-35.0,65.0,65.0
2021-09-04,2021,sacred heart,2529,bucknell,2083,21,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,western carolina,2717,eastern kentucky,2198,28,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,lincoln (pa),2339,lock haven,209,0,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,livingstone,2940,clark atlanta,2805,10,13,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,benedict college,490,allen,2019,45,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,clarion,2134,lake erie college,437,26,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,mercyhurst,2385,alderson-broaddus,2017,18,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,virginia state,330,lenoir-rhyne,2331,7,48,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,saginaw valley,129,texas a&m-kingsville,2658,13,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,st. xavier (il),2615,indianapolis,2292,10,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,northeastern state,196,emporia state,2214,7,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,adams state,2001,western new mexico,2703,17,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,north greenville,2822,limestone,2336,37,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,west alabama,2695,morehouse,60,48,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,valdosta state,2673,savannah state,2542,53,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,harding,2264,east central,2191,28,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,texas state,326,baylor,239,20,29,0,NaN,NaN,NaN,NaN,NaN,NaN,13.6,12.0,52.7,55.5,400.0,-600.0
2021-09-04,2021,arkansas state,2032,central arkansas,2110,40,21,1,NaN,NaN,NaN,NaN,NaN,NaN,-13.667,-13.0,64.167,64.0
2021-09-04,2021,troy,2653,southern,2582,55,3,1,NaN,NaN,NaN,NaN,NaN,NaN,-25.0,-25.0,54.667,54.0
2021-09-04,2021,north alabama,2453,southeastern louisiana,2545,28,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,stephen f. austin,2617,tarleton state,2627,20,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,oklahoma state,197,missouri state,2623,23,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-38.0,-38.0,55.0,55.0
2021-09-04,2021,houston,248,texas tech,2641,21,38,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.5,4.0,63.3,65.0,-120.0,-105.0
2021-09-04,2021,purdue,2509,oregon state,204,30,21,1,NaN,NaN,NaN,NaN,NaN,NaN,-7.1,-7.0,67.8,65.0,-280.0,230.0
2021-09-04,2021,ohio,195,syracuse,183,9,29,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.1,0.0,55.5,56.0,-130.0,110.0
2021-09-04,2021,toledo,2649,norfolk state,2450,49,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-39.5,-40.0,56.0,56.0
2021-09-04,2021,smu,2567,abilene christian,2000,56,9,1,NaN,NaN,NaN,NaN,NaN,NaN,-32.0,-32.0,66.0,66.0
2021-09-04,2021,auburn,2,akron,2006,60,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-37.3,-35.5,56.0,55.0
2021-09-04,2021,south carolina,2579,eastern illinois,2197,46,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-31.333,-31.5,55.5,55.5
2021-09-04,2021,middle tennessee,2393,monmouth,2405,50,15,1,NaN,NaN,NaN,NaN,NaN,NaN,-8.5,-8.0,58.25,55.5
2021-09-04,2021,arkansas-pine bluff,2029,lane,2323,34,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,alabama a&m,2010,south carolina state,2569,42,41,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-04,2021,memphis,235,nicholls,2447,42,17,1,NaN,NaN,NaN,NaN,NaN,NaN,-22.833,-23.5,68.5,69.0
2021-09-04,2021,georgia tech,59,northern illinois,2459,21,22,0,NaN,NaN,NaN,NaN,NaN,NaN,-18.9,-15.5,57.1,57.0,-1200.0,700.0
2021-09-04,2021,virginia,258,william & mary,2729,43,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-30.667,-31.5,52.5,52.5
2021-09-04,2021,clemson,228,georgia,61,3,10,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.6,-4.5,51.5,52.0,-145.0,125.0
2021-09-04,2021,florida,57,florida atlantic,2226,35,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-23.5,-25.5,51.8,53.0,-2300.0,1025.0
2021-09-04,2021,north texas,249,northwestern state,2466,44,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-20.167,-20.0,66.0,65.0
2021-09-04,2021,illinois,356,ut san antonio,2636,30,37,0,NaN,NaN,NaN,NaN,NaN,NaN,-4.5,-6.0,51.8,53.0,-200.0,170.0
2021-09-04,2021,illinois state,2287,butler,2086,49,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,south alabama,6,southern mississippi,2572,31,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-2.1,2.5,56.6,55.0,-125.0,105.0
2021-09-05,2021,texas a&m,245,kent state,2309,41,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-29.5,-28.5,66.7,66.0
2021-09-05,2021,tcu,2628,duquesne,2184,45,3,1,NaN,NaN,NaN,NaN,NaN,NaN,-42.333,-43.0,54.5,56.0
2021-09-05,2021,texas southern,2640,prairie view,2504,17,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,washington,264,montana,149,7,13,0,NaN,NaN,NaN,NaN,NaN,NaN,-22.667,-23.0,54.0,54.0
2021-09-05,2021,vanderbilt,238,east tennessee state,2193,3,23,0,NaN,NaN,NaN,NaN,NaN,NaN,-21.0,-21.0,45.0,44.5
2021-09-05,2021,ucla,26,lsu,99,38,27,1,NaN,NaN,NaN,NaN,NaN,NaN,1.9,4.0,63.7,69.0,125.0,-145.0
2021-09-05,2021,utah tech,3101,sacramento state,16,7,19,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,utep,2638,bethune-cookman,2065,38,28,1,NaN,NaN,NaN,NaN,NaN,NaN,-20.5,52.5
2021-09-05,2021,arizona,12,byu,252,16,24,0,NaN,NaN,NaN,NaN,NaN,NaN,13.3,10.0,53.8,54.5,350.0,-500.0
2021-09-05,2021,california,25,nevada,2440,17,22,0,NaN,NaN,NaN,NaN,NaN,NaN,-2.8,-3.5,52.5,52.5,-170.0,150.0
2021-09-05,2021,san diego state,21,new mexico state,166,28,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-31.2,-28.5,50.6,50.0
2021-09-05,2021,washington state,265,utah state,328,23,26,0,NaN,NaN,NaN,NaN,NaN,NaN,-17.3,-15.5,66.4,64.5,-1000.0,600.0
2021-09-05,2021,hawai'i,62,portland state,2502,49,35,1,NaN,NaN,NaN,NaN,NaN,NaN,-26.0,-24.5,57.5,57.5
2021-09-05,2021,florida a&m,50,jackson state,2296,6,7,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,grambling,2755,tennessee state,2634,16,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,tuskegee,2657,fort valley state,2232,0,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-05,2021,florida state,52,notre dame,87,38,41,0,NaN,NaN,NaN,NaN,NaN,NaN,7.3,10.5,53.6,55.5,240.0,-290.0
2021-09-07,2021,ole miss,145,louisville,97,43,24,1,NaN,NaN,NaN,NaN,NaN,NaN,-8.9,-7.5,74.3,75.0,-400.0,300.0
2021-09-09,2021,charleston (wv),2128,fairmont state,2986,27,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-09,2021,mars hill,2369,virginia lynchburg,2355,50,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-09,2021,wheeling jesuit,112335,notre dame college,587,15,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-09,2021,glenville state,2249,concord,2148,17,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-09,2021,washburn,2687,central missouri state,2118,29,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-09,2021,benedict college,490,edward waters,2206,44,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-10,2021,missouri western,137,fort hays state,2231,38,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-10,2021,pace,2487,american international,2022,33,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-10,2021,coastal carolina,324,kansas,2305,49,22,1,NaN,NaN,NaN,NaN,NaN,NaN,-26.8,-27.0,52.3,53.0,-4500.0,1250.0
2021-09-11,2021,duke,150,north carolina a&t,2448,45,17,1,NaN,NaN,NaN,NaN,NaN,NaN,-22.667,-21.0,55.833,55.5,-1700.0,850.0
2021-09-11,2021,boise state,68,utep,2638,54,13,1,NaN,NaN,NaN,NaN,NaN,NaN,-25.1,-27.0,56.3,55.0,-4500.0,1250.0
2021-09-11,2021,utah state,328,north dakota,155,48,24,1,NaN,NaN,NaN,NaN,NaN,NaN,-6.5,-7.0,53.833,53.5,-260.0,215.0
2021-09-11,2021,virginia,258,illinois,356,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-10.5,-10.5,56.8,54.5,-430.0,320.0
2021-09-11,2021,kent state,2309,vmi,2678,60,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-19.667,-17.5,72.667,69.5
2021-09-11,2021,army,349,western kentucky,98,38,35,1,NaN,NaN,NaN,NaN,NaN,NaN,-6.1,-5.0,51.8,54.5,-230.0,190.0
2021-09-11,2021,east carolina,151,south carolina,2579,17,20,0,NaN,NaN,NaN,NaN,NaN,NaN,2.8,-2.0,56.5,55.0,115.0,-135.0
2021-09-11,2021,michigan state,127,youngstown state,2754,42,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-28.333,-27.0,52.0,52.5
2021-09-11,2021,wake forest,154,norfolk state,2450,41,16,1,NaN,NaN,NaN,NaN,NaN,NaN,-43.0,-43.0,58.167,58.5
2021-09-11,2021,auburn,2,alabama state,2011,62,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-49.5,-49.5,60.333,60.0
2021-09-11,2021,ohio state,194,oregon,2483,28,35,0,NaN,NaN,NaN,NaN,NaN,NaN,-14.6,-14.0,64.7,63.5,-700.0,450.0
2021-09-11,2021,tennessee,2633,pittsburgh,221,34,41,0,NaN,NaN,NaN,NaN,NaN,NaN,3.6,2.5,55.9,53.0,140.0,-165.0
2021-09-11,2021,minnesota,135,miami (oh),193,31,26,1,NaN,NaN,NaN,NaN,NaN,NaN,-18.9,-21.0,55.1,56.0,-1300.0,725.0
2021-09-11,2021,northwestern,77,indiana state,282,24,6,1,NaN,NaN,NaN,NaN,NaN,NaN,-28.5,-28.5,46.0,46.5
2021-09-11,2021,oklahoma state,197,tulsa,202,28,23,1,NaN,NaN,NaN,NaN,NaN,NaN,-11.7,-12.5,51.1,51.0,-500.0,360.0
2021-09-11,2021,georgia tech,59,kennesaw state,338,45,17,1,NaN,NaN,NaN,NaN,NaN,NaN,-20.0,-18.0,53.0,53.0
2021-09-11,2021,edinboro,2205,shippensburg,2559,9,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,gannon,367,shepherd,2974,26,56,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,mercyhurst,2385,west chester,223,10,56,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,tiffin,2838,northwood (mi),2886,40,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,kentucky state,2310,kentucky wesleyan,2316,25,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,franklin pierce,112334,lake erie college,437,20,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,clarion,2134,millersville,210,17,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,california (pa),2858,lock haven,209,59,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,concordia-st. paul,3066,upper iowa,389,24,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,minnesota st-moorhead,2817,winona state,2851,13,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,northern michigan,128,uw-oshkosh,271,10,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,wayne state (mi),131,truman state,2654,9,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,lincoln (pa),2339,central state,2119,7,19,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,bowie state,2075,saginaw valley,129,28,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,erskine,101784,barton college,122666,25,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,assumption,2038,bentley,2060,28,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,ohio dominican,2477,virginia state,330,10,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,tulane,2655,morgan state,2415,69,20,1,NaN,NaN,NaN,NaN,NaN,NaN,-47.667,-47.0,58.0,57.5
2021-09-11,2021,colgate,2142,stony brook,2619,3,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,dayton,2168,eastern illinois,2197,17,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,south florida,58,florida,57,20,42,0,NaN,NaN,NaN,NaN,NaN,NaN,28.8,29.0,57.2,56.5
2021-09-11,2021,tusculum,2839,chowan,2804,38,46,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,alderson-broaddus,2017,west liberty,2699,0,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,michigan tech,2392,st. thomas (mn),2900,9,12,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,northern illinois,2459,wyoming,2751,43,50,0,NaN,NaN,NaN,NaN,NaN,NaN,6.9,5.5,44.3,46.0,210.0,-250.0
2021-09-11,2021,elizabeth city state,2207,bluefield,124180,27,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,western new mexico,2703,western state,2714,14,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,west virginia state,2707,frostburg state,341,21,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,colorado mines,2146,new mexico highlands,2424,31,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,quincy,2825,iowa wesleyan,2295,59,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,tuskegee,2657,west alabama,2695,7,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,indiana (pa),2291,kutztown,2315,29,26,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,southern nazarene,200,ouachita baptist,2888,3,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,morehead state,2413,point university,3179,62,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,virginia tech,259,middle tennessee,2393,35,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-19.9,-20.0,54.6,54.5,-1300.0,725.0
2021-09-11,2021,ohio,195,duquesne,2184,26,28,0,NaN,NaN,NaN,NaN,NaN,NaN,-28.667,-28.5,48.833,49.5
2021-09-11,2021,delaware state,2169,georgetown,46,14,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,holy cross,107,merrimack,2771,21,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,syracuse,183,rutgers,164,7,17,0,NaN,NaN,NaN,NaN,NaN,NaN,2.5,2.0,50.6,52.0,110.0,-130.0
2021-09-11,2021,south dakota,233,northern arizona,2464,34,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,the citadel,2643,charleston southern,2127,21,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,richmond,257,lehigh,2329,31,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,notre dame,87,toledo,2649,32,29,1,NaN,NaN,NaN,NaN,NaN,NaN,-16.6,-18.5,55.5,53.0,-900.0,550.0
2021-09-11,2021,tennessee tech,2635,furman,231,0,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,central michigan,2117,robert morris,2523,45,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-37.333,-37.5,53.5,53.5
2021-09-11,2021,wagner,2681,central connecticut,2115,19,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,connecticut,41,purdue,2509,0,49,0,NaN,NaN,NaN,NaN,NaN,NaN,34.9,33.5,56.9,56.5
2021-09-11,2021,missouri southern state,2403,northeastern state,196,17,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,university of mary,559,augustana (sd),2043,20,43,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,chadron state,2123,angelo state,2025,24,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,missouri s&t,2402,arkansas baptist,124386,71,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,bemidji state,132,wayne state (ne),2844,38,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,colorado,38,texas a&m,245,7,10,0,NaN,NaN,NaN,NaN,NaN,NaN,17.2,17.0,50.3,52.0,550.0,-900.0
2021-09-11,2021,akron,2006,temple,218,24,45,0,NaN,NaN,NaN,NaN,NaN,NaN,6.6,7.0,51.7,52.0,210.0,-250.0
2021-09-11,2021,tcu,2628,california,25,34,32,1,NaN,NaN,NaN,NaN,NaN,NaN,-11.5,-9.5,46.6,48.5,-450.0,325.0
2021-09-11,2021,nebraska,158,buffalo,2084,28,3,1,NaN,NaN,NaN,NaN,NaN,NaN,-13.6,-12.0,54.4,52.0,-605.0,420.0
2021-09-11,2021,umass,113,boston college,103,28,45,0,NaN,NaN,NaN,NaN,NaN,NaN,38.7,37.0,57.1,59.0
2021-09-11,2021,north dakota state,2449,valparaiso,2674,64,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,florida atlantic,2226,georgia southern,290,38,6,1,NaN,NaN,NaN,NaN,NaN,NaN,-6.8,-7.0,48.4,48.0,-275.0,225.0
2021-09-11,2021,penn state,213,ball state,2050,44,13,1,NaN,NaN,NaN,NaN,NaN,NaN,-22.6,-22.5,57.9,53.5,-2000.0,950.0
2021-09-11,2021,cincinnati,2132,murray state,93,42,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-36.5,-36.5,51.5,51.5
2021-09-11,2021,navy,2426,air force,2005,3,23,0,NaN,NaN,NaN,NaN,NaN,NaN,6.1,6.5,39.7,43.5,195.0,-235.0
2021-09-11,2021,georgia,61,uab,5,56,7,1,NaN,NaN,NaN,NaN,NaN,NaN,-22.7,-27.0,43.9,44.5,-2300.0,1025.0
2021-09-11,2021,presbyterian college,2506,uftl,124110,68,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,alabama,333,mercer,2382,48,14,1,NaN,NaN,NaN,NaN,NaN,NaN,-54.0,-54.0,60.5,60.0
2021-09-11,2021,eastern washington,331,central washington,2120,63,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,san diego,301,uc davis,302,7,53,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,james madison,256,maine,311,55,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,bowling green,189,south alabama,6,19,22,0,NaN,NaN,NaN,NaN,NaN,NaN,14.4,15.5,48.0,51.0,430.0,-625.0
2021-09-11,2021,linfield,203,simon fraser,2829,56,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,clark atlanta,2805,lane,2323,26,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,iowa state,66,iowa,2294,17,27,0,NaN,NaN,NaN,NaN,NaN,NaN,-4.2,-3.5,45.3,44.5,-185.0,160.0
2021-09-11,2021,west virginia,277,long island university,2341,66,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-49.5,-48.5,56.0,56.0
2021-09-11,2021,western michigan,2711,illinois state,2287,28,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-12.333,-11.0,56.5,56.5
2021-09-11,2021,clemson,228,south carolina state,2569,49,3,1,NaN,NaN,NaN,NaN,NaN,NaN,-50.333,-49.0,56.0,56.0
2021-09-11,2021,virginia union,2676,valdosta state,2673,7,51,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,seton hill college,611,bloomsburg,2071,13,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,johnson c smith,2304,allen,2019,19,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,wingate,351,fayetteville state,2220,40,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,stonehill,284,southern connecticut state,2583,54,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,findlay,2224,unc pembroke,2882,34,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,slippery rock,215,east stroudsburg,2188,22,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,florida a&m,50,fort valley state,2232,34,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,savannah state,2542,livingstone,2940,50,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,newberry,2444,north greenville,2822,14,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,west georgia,2698,morehouse,60,47,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,villanova,222,bucknell,2083,55,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,new hampshire,160,towson,119,26,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,stetson,56,ave maria,3178,49,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,campbell,2097,elon,2210,23,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,washington state,265,portland state,2502,44,24,1,NaN,NaN,NaN,NaN,NaN,NaN,-31.0,-31.0,65.667,65.0
2021-09-11,2021,ut san antonio,2636,lamar,2320,54,0,1,NaN,NaN,NaN,NaN,NaN,NaN,-38.667,-37.5,65.0,65.0
2021-09-11,2021,fordham,2230,monmouth,2405,23,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2021-09-11,2021,charlotte,2429,gardner-webb,2241,38,10,1,NaN,NaN,NaN,NaN,NaN,NaN,-23.0,58.0
2021-09-11,2021,delaware,48,st francis (pa),2598,27,10,1,NaN,NaN,NaN,NaN,NaN,NaN
